SampleID	12341	12342	12343	12344	12345	12346	12347
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0	0.0	0.0	0.0	0.0169491525424	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00248756218905	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0254452926209	0.335593220339	0.0922171353826	0.0	0.0279187817259	0.0	0.09375
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.0152418820411	0.110599078341	0.200649350649	0.320328198259	0.122881355932	0.0380116959064	0.174869109948
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0	0.0	0.0	0.0	0.0127118644068	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.587143803844	0.216589861751	0.346103896104	0.0457133288681	0.122881355932	0.210526315789	0.150087260035
